X	Y	Z	Ni(%)			
1706.94	879	32.35	0.28
1706.94	879	31.35	0.371
1706.94	879	30.35	0.679
1706.94	879	29.35	0.42
1706.94	879	28.35	0.365
1706.94	879	27.35	0.376
1706.94	879	26.35	0.467
1706.94	879	25.35	0.383
1706.94	879	24.35	0.589
1706.94	879	23.35	0.558
1706.94	879	22.35	0.631
1706.94	879	21.35	0.591
1706.94	879	20.35	1.02
1706.94	879	19.35	1.905
1706.94	879	18.35	1.41
1706.94	879	17.35	0.332
1815.81	367	32.99	0.469
1815.81	367	31.99	0.405
1815.81	367	30.99	0.429
1815.81	367	29.99	0.455
1815.81	367	28.99	0.429
1815.81	367	27.99	0.391
1815.81	367	26.99	0.394
1815.81	367	25.99	0.343
1815.81	367	24.99	0.416
1815.81	367	23.99	0.417
1815.81	367	22.99	0.47
1815.81	367	21.99	0.339
1815.81	367	20.99	0.438
1815.81	367	19.99	0.501
1815.81	367	18.99	0.55
1604.75	1639	25.8	1.915
1604.75	1639	24.8	1.885
1604.75	1639	23.8	1.24
1814.38	267	85.88	0.376
1814.38	267	84.88	0.322
1814.38	267	83.88	0.31
1814.38	267	82.88	0.292
1814.38	267	81.88	0.272
1814.38	267	80.88	0.353
1814.38	267	79.88	0.316
1814.38	267	78.88	0.283
1814.38	267	77.88	0.374
1814.38	267	76.88	0.342
1814.38	267	34.88	0.455
1814.38	267	33.88	0.502
1814.38	267	32.88	0.232
1814.38	267	31.88	0.595
1814.38	267	30.88	0.241
1814.38	267	29.88	0.268
1814.38	267	28.88	0.243
1814.38	267	27.88	0.217
1814.38	267	26.88	0.331
1814.38	267	25.88	0.217
1814.38	267	24.88	0.209
1814.38	267	23.88	0.281
1814.38	267	22.88	0.222
1814.38	267	21.88	0.417
1814.38	267	20.88	0.331
1814.38	267	19.88	0.318
1814.38	267	18.88	0.364
1814.38	267	17.88	0.466
1814.38	267	16.88	0.583
1814.38	267	15.88	1.09
1814.38	267	14.88	0.502
1913.31	1713	17.85	1.395
1913.31	1713	16.85	2.23
1729.38	929	72.9	0.298
1729.38	929	71.9	0.761
1729.38	929	70.9	0.665
1729.38	929	69.9	0.602
1729.38	929	68.9	0.459
1729.38	929	67.9	0.569
1729.38	929	66.9	0.499
1729.38	929	65.9	0.238
1729.38	929	64.9	0.355
1729.38	929	63.9	0.312
1729.38	929	62.9	0.581
1729.38	929	61.9	0.309
1729.38	929	60.9	0.236
1729.38	929	59.9	0.368
1729.38	929	58.9	0.386
1729.38	929	57.9	0.482
1729.38	929	56.9	0.29
1729.38	929	55.9	0.235
1729.38	929	54.9	0.215
1729.38	929	53.9	0.201
1729.38	929	52.9	0.204
1729.38	929	51.9	0.272
1729.38	929	50.9	0.305
1729.38	929	49.9	0.449
1729.38	929	48.9	0.51
1729.38	929	47.9	2.96
1729.38	929	46.9	3.84
1729.38	929	45.9	3.84
1729.38	929	44.9	1.305
1729.38	929	43.9	0.775
1729.38	929	42.9	0.826
1729.38	929	41.9	0.566
1729.38	929	40.9	1.36
1729.38	929	39.9	1.325
1729.38	929	38.9	1.465
1729.38	929	37.9	0.849
1729.38	929	36.9	0.557
1729.38	929	35.9	0.537
1729.38	929	34.9	0.738
1729.38	929	33.9	0.65
1729.38	929	32.9	0.775
1729.38	929	31.9	0.524
1729.38	929	30.9	1.06
1729.38	929	29.9	1.08
1729.38	929	28.9	0.792
1729.38	929	27.9	0.763
1729.38	929	26.9	1.03
1729.38	929	25.9	1.62
1729.38	929	24.9	1.19
1729.38	929	23.9	0.778
1729.38	929	22.9	0.478
1729.38	929	21.9	0.51
1729.38	929	20.9	0.454
1729.38	929	19.9	0.478
1729.38	929	18.9	0.805
1729.38	929	17.9	1
1729.38	929	16.9	1.085
1729.38	929	15.9	1.255
1729.38	929	14.9	1.09
1729.38	929	13.9	1.68
1729.38	929	12.9	1.54
2136.44	1752	29.49	1.05
2136.44	1752	28.49	0.991
2136.44	1752	27.49	0.717
2136.44	1752	26.49	0.748
2136.44	1752	25.49	0.697
2136.44	1752	24.49	0.551
2136.44	1752	23.49	0.699
2136.44	1752	22.49	0.836
2136.44	1752	21.49	1.04
2136.44	1752	20.49	1.15
2136.44	1752	19.49	1.275
2136.44	1752	18.49	0.897
2136.44	1752	17.49	0.751
2136.44	1752	16.49	0.944
1886.19	463	59.14	0.239
1886.19	463	58.14	0.251
1886.19	463	57.14	0.203
1886.19	463	56.14	0.327
1886.19	463	55.14	0.34
2227.69	1651	22.48	0.865
2227.69	1651	21.48	0.743
2227.69	1651	20.48	0.801
2227.69	1651	19.48	0.806
2227.69	1651	18.48	0.767
2227.69	1651	17.48	1.005
2231.69	1667	27.68	1.7
2231.69	1667	26.68	1.92
2231.69	1667	25.68	2.13
2231.69	1667	24.68	1.6
2231.69	1667	23.68	1.755
2231.69	1667	22.68	1.66
2231.69	1667	21.68	1.59
2231.69	1667	20.68	1.88
2231.69	1667	19.68	2.71
2231.69	1667	18.68	1.645
2231.69	1667	17.68	1.275
2231.69	1667	16.68	1.235
2231.69	1667	15.68	0.925
2231.69	1667	14.68	1.01
2231.69	1667	13.68	1.54
1882.63	412	88.47	0.438
1882.63	412	87.47	0.414
1882.63	412	86.47	0.344
1882.63	412	85.47	0.335
1882.63	412	63.47	0.29
1882.63	412	31.47	0.545
1882.63	412	30.47	0.594
1882.63	412	29.47	0.825
1882.63	412	28.47	0.699
1882.63	412	27.47	0.538
1882.63	412	26.47	0.293
1882.63	412	13.47	1.085
1882.63	412	12.47	0.782
1882.63	412	11.47	0.926
1882.63	412	10.47	0.974
1725.25	979	80.95	0.291
1725.25	979	79.95	0.341
1725.25	979	78.95	0.685
1725.25	979	77.95	0.609
1725.25	979	76.95	0.371
1725.25	979	75.95	0.781
1725.25	979	74.95	0.294
1725.25	979	73.95	0.316
1725.25	979	72.95	0.318
1725.25	979	71.95	0.372
1725.25	979	70.95	0.34
1725.25	979	69.95	0.449
1725.25	979	68.95	0.435
1725.25	979	67.95	0.495
1725.25	979	66.95	0.724
1725.25	979	65.95	1.165
1725.25	979	64.95	0.886
1725.25	979	63.95	1.07
1725.25	979	62.95	0.491
1725.25	979	61.95	0.303
1725.25	979	60.95	0.262
1725.25	979	59.95	0.374
1725.25	979	58.95	0.211
1725.25	979	57.95	0.261
1725.25	979	56.95	0.429
1725.25	979	55.95	0.587
1725.25	979	46.95	0.747
1725.25	979	45.95	0.867
1725.25	979	44.95	0.844
1725.25	979	43.95	1.74
1725.25	979	42.95	1.82
1725.25	979	41.95	1.99
1725.25	979	40.95	1.275
1725.25	979	39.95	1.685
1725.25	979	38.95	2.31
1725.25	979	37.95	1.855
1725.25	979	36.95	1.44
1725.25	979	35.95	0.94
1725.25	979	34.95	1.175
1725.25	979	33.95	1.54
1725.25	979	32.95	1.04
1725.25	979	31.95	0.644
1725.25	979	30.95	0.662
1725.25	979	29.95	0.723
1725.25	979	28.95	0.557
1725.25	979	27.95	0.638
1725.25	979	26.95	0.85
1725.25	979	25.95	1.33
1725.25	979	24.95	0.766
1725.25	979	23.95	0.967
1725.25	979	22.95	1.56
1725.25	979	21.95	0.664
1725.25	979	20.95	0.596
1725.25	979	19.95	0.778
1725.25	979	18.95	0.531
1725.25	979	17.95	0.873
1725.25	979	16.95	1.505
1725.25	979	15.95	1.78
1725.25	979	14.95	1.735
1870.44	362	61.16	0.407
1870.44	362	60.16	0.372
1870.44	362	56.16	0.254
1870.44	362	55.16	0.263
1870.44	362	54.16	0.19
1870.44	362	53.16	0.27
1870.44	362	52.16	0.326
1870.44	362	51.16	0.289
1870.44	362	50.16	0.343
1870.44	362	49.16	0.388
1393.44	1408	21.53	0.671
1393.44	1408	20.53	0.685
1393.44	1408	19.53	0.736
927.25	1093	27.89	0.86
927.25	1093	26.89	0.995
927.25	1093	25.89	0.997
927.25	1093	24.89	1.005
927.25	1093	23.89	1.04
927.25	1093	22.89	1.035
927.25	1093	18.89	1.055
1702	1027	35.76	0.477
1702	1027	34.76	0.394
1702	1027	33.76	0.392
1702	1027	32.76	0.657
1702	1027	31.76	0.558
1702	1027	30.76	0.626
1702	1027	29.76	0.437
1702	1027	28.76	0.471
1702	1027	24.76	0.461
1702	1027	23.76	0.373
1702	1027	22.76	0.507
1702	1027	21.76	0.48
1702	1027	20.76	0.546
1702	1027	19.76	0.459
1702	1027	18.76	0.649
1870	313	69.64	0.336
1870	313	68.64	0.348
1870	313	67.64	0.389
1870	313	66.64	0.394
1870	313	65.64	0.366
1870	313	64.64	0.356
1870	313	63.64	0.417
1870	313	62.64	0.391
1870	313	40.64	0.347
1870	313	39.64	0.626
1870	313	38.64	0.317
1870	313	37.64	0.274
1870	313	36.64	0.301
1870	313	35.64	0.301
1870	313	34.64	0.316
1870	313	33.64	0.51
1870	313	32.64	0.507
1870	313	31.64	0.42
1870	313	30.64	0.274
1870	313	29.64	0.424
1870	313	28.64	0.271
1870	313	27.64	0.349
1870	313	26.64	0.322
1870	313	25.64	0.165
1870	313	24.64	0.182
1870	313	23.64	0.245
1870	313	22.64	0.299
1870	313	21.64	0.237
1870	313	20.64	0.341
1870	313	19.64	0.325
1870	313	18.64	0.334
1870	313	17.64	0.399
1870	313	16.64	0.386
958.25	1343	29.07	0.794
958.25	1343	28.07	0.692
958.25	1343	27.07	0.779
958.25	1343	26.07	0.679
958.25	1343	25.07	0.8
958.25	1343	24.07	0.896
958.25	1343	23.07	0.65
958.25	1343	22.07	0.653
958.25	1343	21.07	0.704
958.25	1343	20.07	0.621
958.25	1343	19.07	0.821
942.13	1140	12.37	1.1
942.13	1140	11.37	1.44
944.44	1193	44.82	1.97
944.44	1193	43.82	1.93
944.44	1193	42.82	2.08
944.44	1193	41.82	1.185
944.44	1193	40.82	1.28
944.44	1193	39.82	1.12
944.44	1193	38.82	1.085
944.44	1193	37.82	1.285
944.44	1193	36.82	1.875
944.44	1193	35.82	1.735
944.44	1193	34.82	1.965
944.44	1193	33.82	1.76
944.44	1193	32.82	2.01
944.44	1193	31.82	3.05
944.44	1193	30.82	2.04
944.44	1193	29.82	3.51
944.44	1193	28.82	3.56
944.44	1193	27.82	2.99
944.44	1193	26.82	3
944.44	1193	25.82	0.82
944.44	1193	24.82	1.09
944.44	1193	23.82	0.699
944.44	1193	22.82	0.814
1055.81	1283	33.56	0.963
1055.81	1283	32.56	0.705
1055.81	1283	31.56	0.54
1055.81	1283	30.56	0.706
1055.81	1283	29.56	0.304
1055.81	1283	28.56	0.693
1055.81	1283	27.56	1.695
1055.81	1283	26.56	1.525
1055.81	1283	25.56	1.19
1055.81	1283	24.56	1.585
1055.81	1283	23.56	2.06
1055.81	1283	22.56	1.82
1055.81	1283	21.56	2.22
1055.81	1283	20.56	1.34
1055.81	1283	19.56	1.33
1055.81	1283	18.56	1.23
1055.81	1283	17.56	0.963
1055.81	1283	16.56	0.87
1055.81	1283	15.56	0.838
1055.81	1283	14.56	1.115
1055.81	1283	13.56	1.82
1055.81	1283	12.56	1.87
1055.81	1283	11.56	1.545
1055.81	1283	10.56	1.82
1055.81	1283	9.56	1.905
1055.81	1283	8.56	1.475
2311.69	1378	42.42	0.842
2311.69	1378	41.42	0.687
2311.69	1378	40.42	0.699
2311.69	1378	39.42	0.727
2311.69	1378	38.42	0.762
2311.69	1378	37.42	0.521
2311.69	1378	36.42	0.525
2311.69	1378	35.42	0.778
2311.69	1378	34.42	0.803
2311.69	1378	33.42	0.829
2311.69	1378	32.42	0.588
2311.69	1378	31.42	0.321
2311.69	1378	30.42	0.343
2311.69	1378	29.42	0.367
2311.69	1378	28.42	0.48
2311.69	1378	27.42	0.352
2311.69	1378	26.42	0.435
2311.69	1378	25.42	0.414
2311.69	1378	24.42	0.372
2311.69	1378	23.42	0.356
2311.69	1378	22.42	0.319
2311.69	1378	21.42	0.38
2311.69	1378	20.42	0.498
2311.69	1378	19.42	0.599
2311.69	1378	18.42	0.548
2311.69	1378	17.42	0.772
2311.69	1378	16.42	0.982
1866.06	262	80.83	0.255
1866.06	262	70.83	0.283
1866.06	262	69.83	0.258
1866.06	262	68.83	0.231
1866.06	262	67.83	0.256
1866.06	262	66.83	0.262
1866.06	262	65.83	0.271
1866.06	262	64.83	0.233
1866.06	262	63.83	0.415
1866.06	262	62.83	0.29
1866.06	262	61.83	0.39
1866.06	262	60.83	0.311
1866.06	262	59.83	0.243
1866.06	262	38.83	0.402
1866.06	262	37.83	0.317
1866.06	262	36.83	0.297
1866.06	262	35.83	0.211
1866.06	262	34.83	0.211
1866.06	262	33.83	0.179
1866.06	262	32.83	0.35
1866.06	262	31.83	0.301
1866.06	262	30.83	0.46
1866.06	262	29.83	0.354
1866.06	262	28.83	0.352
1866.06	262	27.83	0.416
1866.06	262	26.83	0.763
1866.06	262	25.83	0.591
1866.06	262	24.83	0.477
1866.06	262	23.83	0.39
1866.06	262	22.83	0.598
1866.06	262	21.83	0.609
1866.06	262	20.83	0.6
1866.06	262	19.83	0.55
1866.06	262	18.83	0.84
1866.06	262	17.83	0.913
2150.44	541	22.95	1.175
1857.31	213	64.36	0.352
1857.31	213	63.36	0.282
1857.31	213	62.36	0.274
1857.31	213	54.36	0.373
1857.31	213	53.36	0.335
1857.31	213	52.36	0.433
1857.31	213	51.36	0.554
1857.31	213	50.36	0.463
1857.31	213	49.36	0.597
1857.31	213	48.36	0.626
1857.31	213	47.36	0.393
1857.31	213	46.36	0.432
1857.31	213	45.36	0.349
1857.31	213	41.36	0.492
1857.31	213	40.36	0.367
1857.31	213	39.36	0.308
1857.31	213	38.36	0.576
1857.31	213	37.36	0.402
1857.31	213	36.36	0.771
1857.31	213	35.36	0.745
1857.31	213	34.36	0.911
1857.31	213	33.36	1.14
1857.31	213	32.36	1.02
1857.31	213	31.36	0.7
1857.31	213	30.36	1.065
1857.31	213	29.36	0.613
1857.31	213	28.36	0.724
1857.31	213	27.36	0.823
1857.31	213	26.36	1.1
1857.31	213	25.36	1.09
1857.31	213	24.36	0.79
1857.31	213	23.36	0.707
1857.31	213	22.36	0.743
1857.31	213	21.36	0.554
1857.31	213	20.36	1.405
2145.94	442	39.35	0.421
2145.94	442	38.35	0.405
2145.94	442	37.35	0.403
2145.94	442	36.35	0.371
2145.94	442	35.35	0.476
2145.94	442	34.35	0.542
2145.94	442	33.35	0.435
2145.94	442	32.35	0.376
2145.94	442	31.35	0.384
2145.94	442	30.35	0.518
2145.94	442	29.35	0.313
2145.94	442	28.35	0.354
2145.94	442	27.35	0.293
2145.94	442	26.35	0.374
2145.94	442	25.35	0.302
2145.94	442	24.35	0.884
2145.94	442	23.35	0.367
2145.94	442	22.35	0.397
2145.94	442	21.35	0.409
2145.94	442	20.35	0.466
2145.94	442	19.35	0.97
2145.94	442	18.35	0.975
1754.19	270	26.6	0.324
1754.19	270	25.6	0.353
1754.19	270	24.6	0.368
1754.19	270	23.6	0.743
1754.19	270	22.6	0.779
1754.19	270	21.6	0.565
1754.19	270	20.6	0.734
1754.19	270	19.6	0.737
2297.31	730	24.73	0.72
2297.31	730	23.73	0.582
2297.31	730	22.73	0.836
2297.31	730	21.73	0.757
2297.31	730	20.73	0.657
2297.31	730	19.73	1.005
1744.13	222	39.75	0.578
1744.13	222	38.75	0.691
1744.13	222	37.75	0.668
1744.13	222	36.75	0.625
1744.13	222	35.75	1.095
1744.13	222	34.75	1.32
1744.13	222	33.75	1.245
1744.13	222	32.75	0.437
1744.13	222	31.75	0.397
1744.13	222	30.75	0.617
1744.13	222	29.75	1.4
1744.13	222	28.75	1.355
1744.13	222	27.75	0.376
1744.13	222	26.75	0.813
1744.13	222	25.75	0.39
1744.13	222	24.75	0.412
1744.13	222	23.75	0.351
1744.13	222	22.75	0.333
1744.13	222	21.75	0.296
1744.13	222	20.75	0.49
1744.13	222	19.75	0.422
1744.13	222	18.75	0.323
1744.13	222	17.75	0.384
1744.13	222	16.75	0.349
1744.13	222	15.75	0.292
1744.13	222	14.75	0.566
1744.13	222	13.75	0.958
1744.13	222	12.75	0.9
2341.38	827	23.84	0.656
2341.38	827	22.84	1.615
2341.38	827	21.84	1.3
2341.38	827	20.84	0.901
2341.38	827	19.84	1.01
2341.38	827	18.84	1.345
1961.5	255	41.55	0.287
1961.5	255	40.55	0.31
1961.5	255	39.55	0.308
1961.5	255	38.55	0.242
1961.5	255	37.55	0.265
1961.5	255	36.55	0.366
1961.5	255	35.55	0.322
1961.5	255	34.55	0.281
1961.5	255	33.55	0.31
1961.5	255	32.55	0.253
1961.5	255	31.55	0.457
1961.5	255	30.55	0.749
1961.5	255	29.55	0.308
1961.5	255	28.55	0.307
1961.5	255	27.55	0.449
2335.56	876	34.14	0.307
2335.56	876	33.14	0.291
2335.56	876	32.14	0.344
2335.56	876	31.14	0.348
2335.56	876	30.14	0.322
2335.56	876	29.14	0.327
2335.56	876	28.14	0.314
2335.56	876	27.14	0.32
2335.56	876	26.14	0.336
2335.56	876	25.14	0.463
2335.56	876	24.14	0.487
2335.56	876	23.14	0.355
2335.56	876	22.14	0.446
2335.56	876	21.14	0.521
2335.56	876	20.14	0.452
2335.56	876	19.14	0.472
2335.56	876	18.14	0.485
2335.56	876	17.14	0.469
1752.25	323	20.89	0.248
1752.25	323	19.89	0.299
1752.25	323	18.89	0.258
1966.88	303	40.97	0.469
1966.88	303	39.97	0.486
1966.88	303	38.97	0.426
1966.88	303	37.97	0.437
1966.88	303	36.97	0.452
1966.88	303	35.97	0.557
1966.88	303	34.97	0.371
1966.88	303	33.97	0.359
1966.88	303	32.97	0.364
1966.88	303	31.97	0.468
1966.88	303	30.97	1.995
1966.88	303	29.97	1.96
1966.88	303	28.97	1.315
1966.88	303	27.97	1.29
1966.88	303	26.97	1.25
1966.88	303	25.97	1.1
1966.88	303	24.97	0.988
1966.88	303	23.97	0.655
1966.88	303	22.97	0.787
1966.88	303	21.97	0.733
1966.88	303	20.97	0.775
1966.88	303	19.97	0.548
1966.88	303	18.97	1.445
1673.69	431	41.39	0.441
1673.69	431	40.39	0.483
1673.69	431	39.39	0.462
1673.69	431	34.39	0.272
1673.69	431	33.39	0.33
1673.69	431	32.39	0.342
1673.69	431	31.39	0.47
1673.69	431	30.39	0.447
1673.69	431	29.39	0.474
1673.69	431	28.39	0.615
1673.69	431	27.39	0.504
1673.69	431	26.39	0.325
1673.69	431	25.39	0.307
1673.69	431	24.39	0.379
1673.69	431	23.39	0.5
1673.69	431	19.39	0.539
1673.69	431	18.39	0.648
1673.69	431	17.39	0.504
1673.69	431	16.39	0.575
1673.69	431	15.39	0.661
2125.5	747	48.76	0.605
2125.5	747	47.76	0.453
2125.5	747	46.76	0.649
2125.5	747	41.76	0.386
2125.5	747	40.76	0.302
2125.5	747	39.76	0.286
2125.5	747	38.76	0.31
2125.5	747	37.76	0.28
2125.5	747	36.76	0.327
2125.5	747	35.76	0.673
2125.5	747	28.76	0.874
2125.5	747	27.76	0.48
2125.5	747	26.76	0.618
2125.5	747	25.76	0.426
2125.5	747	24.76	0.425
2125.5	747	23.76	0.667
2125.5	747	22.76	0.663
2125.5	747	21.76	0.568
2125.5	747	20.76	0.669
2125.5	747	19.76	0.667
1635.81	488	63.22	0.361
1635.81	488	62.22	0.347
1635.81	488	61.22	0.472
1635.81	488	60.22	0.376
1635.81	488	59.22	0.251
1635.81	488	58.22	0.362
1635.81	488	57.22	0.366
1635.81	488	56.22	0.286
1635.81	488	55.22	0.461
1635.81	488	54.22	0.435
1635.81	488	53.22	0.381
1635.81	488	15.22	0.583
1635.81	488	14.22	0.562
1635.81	488	13.22	0.923
1635.81	488	12.22	0.771
1635.81	488	11.22	0.643
2353.5	976	35.2	0.443
2353.5	976	34.2	0.631
2353.5	976	33.2	0.553
2353.5	976	32.2	0.602
2353.5	976	31.2	0.641
2353.5	976	30.2	0.924
2353.5	976	29.2	0.659
2353.5	976	28.2	0.803
2353.5	976	27.2	0.62
2353.5	976	26.2	0.605
2353.5	976	25.2	0.496
2353.5	976	24.2	0.452
2353.5	976	23.2	0.366
2353.5	976	22.2	0.517
2353.5	976	21.2	0.575
2353.5	976	20.2	0.496
2353.5	976	19.2	0.457
2353.5	976	18.2	0.424
2353.5	976	17.2	0.404
2356.31	1026	49.96	0.653
2356.31	1026	48.96	0.532
2356.31	1026	47.96	0.546
2356.31	1026	46.96	0.612
2356.31	1026	45.96	0.551
2356.31	1026	44.96	0.502
2356.31	1026	43.96	0.461
2356.31	1026	42.96	0.47
2356.31	1026	41.96	0.516
2356.31	1026	40.96	0.619
2356.31	1026	39.96	0.563
2356.31	1026	38.96	1.265
2356.31	1026	37.96	0.86
2356.31	1026	36.96	0.686
2356.31	1026	35.96	0.664
2356.31	1026	34.96	0.66
2356.31	1026	33.96	0.601
2356.31	1026	32.96	0.628
2356.31	1026	31.96	0.933
2356.31	1026	30.96	0.415
2356.31	1026	29.96	0.46
2356.31	1026	28.96	0.364
2356.31	1026	27.96	0.397
2356.31	1026	26.96	0.473
2356.31	1026	25.96	0.674
2356.31	1026	24.96	0.802
2356.31	1026	23.96	0.739
2356.31	1026	22.96	0.663
2356.31	1026	21.96	0.593
2356.31	1026	20.96	0.88
2356.31	1026	19.96	1.12
2356.31	1026	18.96	0.709
2356.31	1026	17.96	0.854
2356.31	1026	16.96	0.992
2348.13	1075	49.15	0.385
2348.13	1075	48.15	0.741
2348.13	1075	47.15	0.35
2348.13	1075	46.15	0.414
2348.13	1075	45.15	0.362
2348.13	1075	44.15	0.351
2348.13	1075	43.15	0.577
2348.13	1075	42.15	0.313
2348.13	1075	41.15	0.556
2348.13	1075	40.15	0.498
2348.13	1075	39.15	0.354
2348.13	1075	38.15	0.293
2348.13	1075	37.15	0.284
2348.13	1075	36.15	0.271
2348.13	1075	35.15	0.365
2348.13	1075	34.15	0.358
2348.13	1075	33.15	0.307
2348.13	1075	32.15	0.399
2348.13	1075	31.15	0.405
2348.13	1075	30.15	0.417
2348.13	1075	29.15	0.519
2348.13	1075	28.15	0.649
2348.13	1075	27.15	0.832
2348.13	1075	26.15	0.737
2348.13	1075	25.15	0.849
2348.13	1075	24.15	1.185
2348.13	1075	23.15	1.17
2348.13	1075	22.15	1.43
2348.13	1075	21.15	1.215
2348.13	1075	20.15	0.976
2348.13	1075	19.15	1.125
2348.13	1075	18.15	1.275
2404.94	1121	52.3	0.513
2404.94	1121	51.3	0.51
2404.94	1121	50.3	0.433
2404.94	1121	49.3	0.34
2404.94	1121	48.3	0.352
2404.94	1121	47.3	0.272
2404.94	1121	46.3	0.295
2404.94	1121	40.3	0.38
2404.94	1121	39.3	0.422
2404.94	1121	38.3	0.265
2404.94	1121	37.3	0.402
2404.94	1121	36.3	0.38
2404.94	1121	35.3	0.372
2404.94	1121	34.3	0.345
2404.94	1121	33.3	0.35
2404.94	1121	32.3	0.313
2404.94	1121	31.3	0.339
2404.94	1121	30.3	0.395
2404.94	1121	29.3	0.503
2404.94	1121	28.3	0.511
2404.94	1121	27.3	0.467
2404.94	1121	26.3	0.917
2404.94	1121	25.3	1.95
2404.94	1121	24.3	0.55
2404.94	1121	23.3	1.81
2404.94	1121	22.3	1.645
2404.94	1121	21.3	2.73
2404.94	1121	20.3	1.17
2404.94	1121	19.3	1.1
2417.81	1321	25.23	1.635
2417.81	1321	24.23	2.47
2417.81	1321	23.23	1.835
2417.81	1321	22.23	2.07
2417.81	1321	21.23	1.595
2417.81	1321	20.23	1.065
2417.81	1321	19.23	1.6
2417.81	1321	18.23	1.46
2417.81	1321	17.23	1.17
2417.81	1321	16.23	1.525
2417.81	1321	15.23	1.285
1917.75	269	52.67	0.314
1917.75	269	51.67	0.586
1917.75	269	50.67	0.401
1917.75	269	49.67	0.238
1917.75	269	48.67	0.32
1917.75	269	47.67	0.529
1917.75	269	46.67	0.552
1917.75	269	45.67	0.6
1917.75	269	44.67	0.469
1917.75	269	43.67	0.31
1917.75	269	42.67	0.327
1917.75	269	41.67	0.376
1917.75	269	40.67	0.599
1917.75	269	39.67	0.445
1917.75	269	38.67	0.617
1917.75	269	37.67	0.332
1917.75	269	36.67	0.262
1917.75	269	35.67	0.442
1917.75	269	34.67	0.746
1917.75	269	33.67	0.466
1917.75	269	32.67	0.686
1917.75	269	31.67	0.554
1917.75	269	30.67	0.619
1917.75	269	29.67	0.942
1917.75	269	28.67	0.965
1917.75	269	27.67	1.275
1917.75	269	26.67	1.06
1917.75	269	25.67	1.03
1917.75	269	24.67	0.504
1917.75	269	23.67	0.382
1917.75	269	22.67	0.454
1917.75	269	21.67	0.408
1917.75	269	20.67	0.39
1917.75	269	19.67	0.494
1917.75	269	18.67	0.46
1917.75	269	17.67	0.343
1917.75	269	16.67	0.568
1917.75	269	15.67	0.441
2362.88	1374	42.94	0.779
2362.88	1374	41.94	0.705
2362.88	1374	40.94	0.57
2362.88	1374	39.94	0.542
2362.88	1374	38.94	0.774
2362.88	1374	37.94	1.14
2362.88	1374	36.94	1.13
2362.88	1374	35.94	1.325
2362.88	1374	34.94	1.345
2362.88	1374	33.94	1.335
2362.88	1374	32.94	0.636
2362.88	1374	31.94	0.593
2362.88	1374	30.94	0.652
2362.88	1374	29.94	0.633
2362.88	1374	28.94	0.66
2362.88	1374	27.94	0.935
2362.88	1374	26.94	1.195
2362.88	1374	25.94	1.46
2362.88	1374	24.94	1.21
2362.88	1374	23.94	1.14
2362.88	1374	22.94	0.882
2362.88	1374	21.94	0.87
2362.88	1374	20.94	0.92
2362.88	1374	19.94	0.917
2362.88	1374	18.94	1.03
2362.88	1374	17.94	0.985
2362.88	1374	16.94	1.145
1930.06	360	89.26	0.402
1930.06	360	88.26	0.344
1930.06	360	87.26	0.366
1930.06	360	86.26	0.313
1930.06	360	85.26	0.397
1930.06	360	84.26	0.315
1930.06	360	83.26	0.321
1930.06	360	77.26	0.259
1930.06	360	76.26	0.386
1930.06	360	75.26	0.634
1930.06	360	74.26	0.721
1930.06	360	73.26	0.329
1930.06	360	72.26	0.314
1930.06	360	71.26	0.296
1930.06	360	70.26	0.436
1930.06	360	69.26	0.685
1930.06	360	68.26	0.521
1930.06	360	67.26	0.662
1930.06	360	66.26	0.19
1930.06	360	65.26	0.586
1930.06	360	64.26	0.282
1930.06	360	63.26	0.36
1930.06	360	62.26	0.302
1930.06	360	61.26	0.303
1930.06	360	18.26	0.333
1930.06	360	17.26	0.313
1930.06	360	16.26	0.34
1930.06	360	15.26	0.297
1930.06	360	14.26	0.518
2374.06	1573	43.36	1.8
2374.06	1573	42.36	1.385
2374.06	1573	41.36	3.63
2374.06	1573	40.36	3.72
2374.06	1573	39.36	3.41
2374.06	1573	38.36	3.84
2374.06	1573	37.36	3.13
2374.06	1573	36.36	1.375
2374.06	1573	35.36	3.8
2374.06	1573	34.36	3.84
2374.06	1573	33.36	1.94
2374.06	1573	32.36	3.12
2374.06	1573	31.36	1.18
2374.06	1573	30.36	0.905
2374.06	1573	29.36	0.768
2374.06	1573	28.36	0.747
2374.06	1573	27.36	0.611
2374.06	1573	26.36	2.33
2374.06	1573	25.36	0.404
2374.06	1573	24.36	0.527
2374.06	1573	23.36	0.481
2374.06	1573	22.36	0.487
2374.06	1573	21.36	0.566
2374.06	1573	20.36	1.795
2374.06	1573	19.36	1.035
2374.06	1573	18.36	1.05
2374.06	1573	17.36	0.711
2374.06	1573	16.36	0.627
2368.94	1528	37.32	0.557
2368.94	1528	36.32	0.651
2368.94	1528	35.32	0.525
2368.94	1528	34.32	0.421
2368.94	1528	33.32	0.529
2368.94	1528	32.32	0.431
2368.94	1528	31.32	0.434
2368.94	1528	30.32	0.455
2368.94	1528	29.32	0.701
2368.94	1528	28.32	0.683
2368.94	1528	27.32	0.764
2368.94	1528	26.32	1.195
2368.94	1528	25.32	1.645
2368.94	1528	24.32	2.11
2368.94	1528	23.32	1.24
2368.94	1528	22.32	2.63
2368.94	1528	21.32	2.21
